_id,city,date,ad_count,avg_age,email_count,phone_count
6221455240741654807e1c66,BISMARCK,2022-03-02,1,58.0,0,1
6221455240741654807e1c67,BEND,2022-03-01,7,25.285714285714285,0,6
6221455240741654807e1c68,ROSEBURG,2022-02-27,4,25.25,0,3
6221455240741654807e1c69,NEW ORLEANS,2022-03-02,165,26.484848484848484,0,150
6221455240741654807e1c6a,SALINA,2022-02-25,2,26.5,0,2
6221455240741654807e1c6b,ATHENS,2022-03-02,79,27.10126582278481,0,76
6221455240741654807e1c6c,LYNCHBURG,2022-02-26,15,25.733333333333334,1,13
6221455240741654807e1c6d,BRAINERD,2022-02-26,7,25.142857142857142,0,5
6221455240741654807e1c6e,SAN LUIS OBISPO,2022-02-27,17,27.529411764705884,0,13
6221455240741654807e1c6f,CINCINNATI,2022-03-02,161,28.732919254658384,0,152
6221455240741654807e1c70,ALLENTOWN,2022-03-02,32,26.71875,0,32
6221455240741654807e1c71,TOLEDO,2022-03-01,75,27.2,0,51
6221455240741654807e1c72,VISALIA,2022-02-25,50,26.68,0,40
6221455240741654807e1c73,MANHATTAN,2022-03-02,3,28.0,0,3
6221455240741654807e1c74,SIOUX CITY,2022-02-27,4,26.25,0,4
6221455240741654807e1c75,TULSA,2022-02-28,56,27.875,0,41
6221455240741654807e1c76,FREDERICKSBURG,2022-02-27,17,26.764705882352942,1,16
6221455240741654807e1c77,TOPEKA,2022-02-25,1,26.0,0,1
6221455240741654807e1c78,LAKELAND,2022-02-26,5,37.4,0,2
6221455240741654807e1c79,OWENSBORO,2022-02-26,3,23.666666666666668,0,2
6221455240741654807e1c7a,SHEBOYGAN,2022-02-28,14,26.285714285714285,0,12
6221455240741654807e1c7b,NEW HAVEN,2022-02-28,11,26.363636363636363,0,9
6221455240741654807e1c7c,GREENVILLE,2022-03-02,128,26.6328125,0,120
6221455240741654807e1c7d,SOUTH JERSEY,2022-02-25,140,26.978571428571428,0,101
6221455240741654807e1c7e,UTICA,2022-02-25,10,28.7,0,8
6221455240741654807e1c7f,LAKE HAVASU CITY,2022-02-25,13,27.0,0,11
6221455240741654807e1c80,HARTFORD,2022-02-25,17,26.058823529411764,0,14
6221455240741654807e1c81,STILLWATER,2022-02-26,8,26.625,0,7
6221455240741654807e1c82,ST. AUGUSTINE,2022-02-27,26,26.115384615384617,0,25
6221455240741654807e1c83,KANSAS CITY,2022-02-26,220,28.34090909090909,1,154
6221455240741654807e1c84,DULUTH,2022-02-28,18,26.38888888888889,0,15
6221455240741654807e1c85,MUNCIE,2022-02-25,6,25.0,0,5
6221455240741654807e1c86,FORT COLLINS,2022-02-27,29,27.0,0,21
6221455240741654807e1c87,ROCHESTER,2022-03-02,63,25.936507936507937,0,62
6221455240741654807e1c88,TORRINGTON,2022-03-02,4,25.75,0,4
6221455240741654807e1c89,MATTOON,2022-03-02,7,27.0,0,7
6221455240741654807e1c8a,BOONE,2022-02-26,28,25.785714285714285,0,20
6221455240741654807e1c8b,VALDOSTA,2022-02-28,29,26.75862068965517,0,22
6221455240741654807e1c8c,ORLANDO,2022-03-02,541,26.940850277264325,2,450
6221455240741654807e1c8d,SAN MATEO,2022-02-26,87,26.04597701149425,0,58
6221455240741654807e1c8e,LA CROSSE,2022-02-26,16,26.4375,0,13
6221455240741654807e1c8f,QUINCY,2022-02-26,11,27.727272727272727,0,9
6221455240741654807e1c90,IOWA CITY,2022-03-01,6,29.0,0,4
6221455240741654807e1c91,DAYTONA BEACH,2022-03-02,106,27.17924528301887,1,103
6221455240741654807e1c92,SCOTTSBLUFF,2022-02-26,2,24.0,0,1
6221455240741654807e1c93,FORT LAUDERDALE,2022-03-02,503,27.147117296222664,1,457
6221455240741654807e1c94,FRESNO,2022-02-27,309,25.741100323624597,0,214
6221455240741654807e1c95,ALBANY,2022-02-28,115,26.565217391304348,0,84
6221455240741654807e1c96,LA CROSSE,2022-03-02,9,26.11111111111111,0,9
6221455240741654807e1c97,COLUMBIA,2022-02-26,246,28.109756097560975,0,179
6221455240741654807e1c98,SARASOTA,2022-02-26,54,28.27777777777778,2,41
6221455240741654807e1c99,ANN ARBOR,2022-02-26,29,28.96551724137931,1,24
6221455240741654807e1c9a,BARRIE,2022-03-01,10,29.6,0,8
6221455240741654807e1c9b,SAN JOSE,2022-02-25,435,26.510344827586206,1,282
6221455240741654807e1c9c,BRANTFORD,2022-03-01,3,33.666666666666664,0,3
6221455240741654807e1c9d,JANESVILLE,2022-03-02,12,27.25,0,12
6221455240741654807e1c9e,FLINT,2022-02-26,13,25.846153846153847,0,10
6221455240741654807e1c9f,PITTSBURGH,2022-02-26,191,27.790575916230367,0,136
6221455240741654807e1ca0,SPACE COAST,2022-02-28,20,26.5,0,18
6221455240741654807e1ca1,MCALLEN,2022-03-01,154,25.292207792207794,0,57
6221455240741654807e1ca2,EAST STROUDSBURG,2022-03-02,12,27.666666666666668,0,12
6221455240741654807e1ca3,CEDAR RAPIDS,2022-02-25,12,25.416666666666668,0,9
6221455240741654807e1ca4,WICHITA,2022-02-26,53,25.81132075471698,0,38
6221455240741654807e1ca5,LAWRENCE,2022-02-27,1,24.0,0,1
6221455240741654807e1ca6,ANN ARBOR,2022-03-01,31,27.193548387096776,1,25
6221455240741654807e1ca7,PALMDALE,2022-02-28,75,25.786666666666665,0,55
6221455240741654807e1ca8,TUCSON,2022-03-01,94,28.585106382978722,0,60
6221455240741654807e1ca9,OWENSBORO,2022-02-27,5,25.4,0,4
6221455240741654807e1caa,VIRGINIA BEACH,2022-02-28,62,26.903225806451612,1,48
6221455240741654807e1cab,CHARLESTON,2022-03-02,112,27.214285714285715,0,109
6221455240741654807e1cac,GALVESTON,2022-02-28,57,27.771929824561404,0,47
6221455240741654807e1cad,OWENSBORO,2022-03-02,3,28.666666666666668,0,3
6221455240741654807e1cae,BEAUMONT,2022-02-25,85,27.2,0,57
6221455240741654807e1caf,LEWISTON,2022-02-27,2,26.0,0,1
6221455240741654807e1cb0,BILOXI,2022-02-27,25,28.32,0,17
6221455240741654807e1cb1,KIRKSVILLE,2022-02-25,10,26.9,0,8
6221455240741654807e1cb2,DENVER,2022-02-26,508,27.858267716535433,1,314
6221455240741654807e1cb3,TUSCALOOSA,2022-02-28,28,26.428571428571427,0,25
6221455240741654807e1cb4,JANESVILLE,2022-03-01,12,26.416666666666668,0,10
6221455240741654807e1cb5,MONTGOMERY,2022-03-02,29,25.413793103448278,0,29
6221455240741654807e1cb6,DOTHAN,2022-02-28,17,27.176470588235293,0,13
6221455240741654807e1cb7,PORT HURON,2022-03-02,4,27.0,0,4
6221455240741654807e1cb8,SANTA FE,2022-02-26,15,26.133333333333333,0,11
6221455240741654807e1cb9,SAN DIEGO,2022-03-01,600,26.981666666666666,0,365
6221455240741654807e1cba,WATERLOO,2022-02-26,4,24.75,0,4
6221455240741654807e1cbb,CALGARY,2022-02-27,35,30.97142857142857,0,26
6221455240741654807e1cbc,MUNCIE,2022-03-02,5,26.0,0,5
6221455240741654807e1cbd,JOPLIN,2022-02-28,21,26.571428571428573,0,15
6221455240741654807e1cbe,FARMINGTON,2022-03-02,8,25.625,0,8
6221455240741654807e1cbf,WINSTON-SALEM,2022-02-26,60,27.616666666666667,0,45
6221455240741654807e1cc0,FINGER LAKES,2022-03-01,9,26.333333333333332,0,7
6221455240741654807e1cc1,YREKA,2022-03-02,7,30.571428571428573,0,7
6221455240741654807e1cc2,LAKE CHARLES,2022-02-28,64,27.71875,1,50
6221455240741654807e1cc3,CORVALLIS,2022-02-28,7,25.857142857142858,0,4
6221455240741654807e1cc4,PORTSMOUTH,2022-02-25,16,26.1875,0,13
6221455240741654807e1cc5,VIRGINIA BEACH,2022-03-02,49,27.775510204081634,0,48
6221455240741654807e1cc6,ONEONTA,2022-02-25,8,27.625,0,7
6221455240741654807e1cc7,TACOMA,2022-03-01,188,26.52127659574468,0,118
6221455240741654807e1cc8,OSHAWA,2022-02-25,6,26.666666666666668,0,6
6221455240741654807e1cc9,HELENA,2022-02-27,2,25.5,0,2
6221455240741654807e1cca,MOSES LAKE,2022-02-26,16,25.4375,0,14
6221455240741654807e1ccb,NEW RIVER VALLEY,2022-03-01,12,26.583333333333332,1,10
6221455240741654807e1ccc,FREDERICK,2022-02-26,27,26.37037037037037,0,19
6221455240741654807e1ccd,NEWCASTLE UPON TYNE,2022-02-27,1,26.0,0,1
6221455240741654807e1cce,PANAMA CITY,2022-02-27,38,27.07894736842105,0,37
6221455240741654807e1ccf,SPOKANE,2022-03-01,31,27.06451612903226,0,25
6221455240741654807e1cd0,WACO,2022-02-26,56,27.339285714285715,0,42
6221455240741654807e1cd1,OWENSBORO,2022-02-25,4,30.0,0,4
6221455240741654807e1cd2,SCOTTSBLUFF,2022-02-27,1,24.0,0,1
6221455240741654807e1cd3,HUDSON VALLEY,2022-02-26,21,27.761904761904763,0,21
6221455240741654807e1cd4,BOSTON,2022-02-26,374,27.066844919786096,1,230
6221455240741654807e1cd5,LASALLE,2022-02-26,14,30.0,0,12
6221455240741654807e1cd6,TALLAHASSEE,2022-03-02,56,27.303571428571427,0,54
6221455240741654807e1cd7,NORTH MISSISSIPPI,2022-02-25,24,28.458333333333332,0,18
6221455240741654807e1cd8,HUNTINGTON,2022-03-02,2,23.0,0,2
6221455240741654807e1cd9,ATHENS,2022-02-25,89,26.910112359550563,0,68
6221455240741654807e1cda,AKRON,2022-02-25,43,26.790697674418606,0,32
6221455240741654807e1cdb,VENTURA,2022-02-25,99,25.474747474747474,0,58
6221455240741654807e1cdc,ERIE,2022-02-26,15,26.533333333333335,0,14
6221455240741654807e1cdd,LEWISTON,2022-02-25,1,25.0,0,1
6221455240741654807e1cde,POTSDAM,2022-02-26,6,27.333333333333332,0,6
6221455240741654807e1cdf,MONTREAL,2022-03-01,3,36.0,0,3
6221455240741654807e1ce0,BRANTFORD,2022-02-26,2,28.0,0,1
6221455240741654807e1ce1,DES MOINES,2022-02-25,13,25.53846153846154,0,9
6221455240741654807e1ce2,FLINT,2022-02-28,13,24.923076923076923,0,11
6221455240741654807e1ce3,MINOT,2022-02-28,2,28.0,0,1
6221455240741654807e1ce4,BIRMINGHAM,2022-02-27,177,27.220338983050848,0,122
6221455240741654807e1ce5,JANESVILLE,2022-02-26,25,27.0,0,19
6221455240741654807e1ce6,DOVER,2022-03-01,8,25.0,0,5
6221455240741654807e1ce7,YOUNGSTOWN,2022-02-25,13,25.46153846153846,0,11
6221455240741654807e1ce8,CHICAGO,2022-03-02,687,26.95633187772926,2,612
6221455240741654807e1ce9,MANCHESTER,2022-03-02,2,29.5,0,2
6221455240741654807e1cea,SAINT JOHN,2022-02-28,1,21.0,0,1
6221455240741654807e1ceb,AUBURN,2022-02-25,18,25.944444444444443,0,14
6221455240741654807e1cec,OGDEN,2022-02-28,17,25.41176470588235,0,12
6221455240741654807e1ced,NASHVILLE,2022-03-02,210,27.419047619047618,0,195
6221455240741654807e1cee,PALM SPRINGS,2022-03-01,72,26.958333333333332,0,53
6221455240741654807e1cef,BRIDGEPORT,2022-02-27,13,25.46153846153846,0,10
6221455240741654807e1cf0,ZANESVILLE,2022-03-02,16,27.0,0,15
6221455240741654807e1cf1,LITTLE ROCK,2022-02-26,142,28.267605633802816,0,95
6221455240741654807e1cf2,GRAND JUNCTION,2022-03-01,10,25.4,0,9
6221455240741654807e1cf3,OMAHA,2022-03-02,13,27.76923076923077,0,13
6221455240741654807e1cf4,GALVESTON,2022-02-26,69,27.942028985507246,0,54
6221455240741654807e1cf5,VENTURA,2022-02-27,74,25.56756756756757,0,49
6221455240741654807e1cf6,ALBANY,2022-03-02,84,27.011904761904763,0,81
6221455240741654807e1cf7,MORGANTOWN,2022-02-25,1,24.0,0,1
6221455240741654807e1cf8,WENATCHEE,2022-03-01,18,25.61111111111111,0,13
6221455240741654807e1cf9,MONTREAL,2022-02-27,5,35.6,0,4
6221455240741654807e1cfa,ELKO,2022-03-01,9,26.11111111111111,0,7
6221455240741654807e1cfb,PALM BAY,2022-03-01,37,26.594594594594593,1,30
6221455240741654807e1cfc,LAS VEGAS,2022-02-27,952,26.136554621848738,3,575
6221455240741654807e1cfd,FREDERICKSBURG,2022-02-26,18,25.77777777777778,1,16
6221455240741654807e1cfe,NEW BEDFORD,2022-02-25,12,28.833333333333332,0,10
6221455240741654807e1cff,LINCOLN,2022-02-25,3,25.666666666666668,0,2
6221455240741654807e1d00,WILLIAMSPORT,2022-02-26,17,26.11764705882353,0,15
6221455240741654807e1d01,SACRAMENTO,2022-02-25,661,26.225416036308623,2,439
6221455240741654807e1d02,ALLENTOWN,2022-02-28,63,25.80952380952381,0,49
6221455240741654807e1d03,GUELPH,2022-02-26,1,21.0,0,1
6221455240741654807e1d04,RED DEER,2022-03-01,2,40.0,0,1
6221455240741654807e1d05,YREKA,2022-02-26,5,30.0,0,4
6221455240741654807e1d06,HARTFORD,2022-02-28,7,27.142857142857142,0,6
6221455240741654807e1d07,GREEN BAY,2022-02-28,23,26.217391304347824,0,18
6221455240741654807e1d08,BOONE,2022-03-01,13,25.23076923076923,0,11
6221455240741654807e1d09,HICKORY,2022-02-26,31,26.483870967741936,0,26
6221455240741654807e1d0a,HUNTSVILLE,2022-02-28,91,26.12087912087912,0,71
6221455240741654807e1d0b,HATTIESBURG,2022-02-28,15,26.866666666666667,0,11
6221455240741654807e1d0c,FINGER LAKES,2022-03-02,5,26.2,0,5
6221455240741654807e1d0d,SIOUX FALLS,2022-03-02,1,31.0,0,1
6221455240741654807e1d0e,BRUNSWICK,2022-02-27,31,26.032258064516128,0,27
6221455240741654807e1d0f,CLARKSVILLE,2022-02-25,41,26.024390243902438,0,35
6221455240741654807e1d10,DUBUQUE,2022-02-25,4,25.75,0,3
6221455240741654807e1d11,HILO,2022-03-01,6,25.666666666666668,0,3
6221455240741654807e1d12,KILLEEN,2022-03-02,76,27.57894736842105,0,74
6221455240741654807e1d13,JONESBORO,2022-02-27,9,26.444444444444443,0,7
6221455240741654807e1d14,VIRGINIA BEACH,2022-03-01,65,27.29230769230769,0,48
6221455240741654807e1d15,MYRTLE BEACH,2022-03-01,75,27.226666666666667,0,52
6221455240741654807e1d16,ALTADENA,2022-02-25,69,26.44927536231884,1,41
6221455240741654807e1d17,TULSA,2022-02-26,59,29.45762711864407,0,38
6221455240741654807e1d18,TAMPA,2022-03-01,815,28.700613496932515,3,537
6221455240741654807e1d19,CLARKSVILLE,2022-03-02,37,26.16216216216216,0,37
6221455240741654807e1d1a,BARNSTABLE,2022-02-26,8,28.0,0,6
6221455240741654807e1d1b,SUFFOLK,2022-02-28,14,27.0,1,13
6221455240741654807e1d1c,FREDERICKSBURG,2022-03-02,18,26.444444444444443,0,18
6221455240741654807e1d1d,SANTA CRUZ,2022-03-02,25,27.8,0,25
6221455240741654807e1d1e,CHICAGO,2022-02-28,1167,26.985432733504712,1,728
6221455240741654807e1d1f,KOKOMO,2022-02-25,10,25.2,0,8
6221455240741654807e1d20,MOBILE,2022-02-27,165,29.303030303030305,0,145
6221455240741654807e1d21,PALM CITY,2022-02-26,48,28.166666666666668,2,39
6221455240741654807e1d22,TRI-CITIES,2022-02-26,24,25.666666666666668,0,17
6221455240741654807e1d23,ASPEN,2022-02-26,9,26.0,0,7
6221455240741654807e1d24,WILMINGTON,2022-03-02,84,25.928571428571427,0,69
6221455240741654807e1d25,TULSA,2022-02-25,62,28.919354838709676,0,43
6221455240741654807e1d26,BILOXI,2022-03-02,21,28.0,0,21
6221455240741654807e1d27,LUBBOCK,2022-03-01,49,24.959183673469386,0,41
6221455240741654807e1d28,TUCSON,2022-03-02,48,27.104166666666668,0,48
6221455240741654807e1d29,NORTH PLATTE,2022-02-25,1,24.0,0,1
6221455240741654807e1d2a,CALGARY,2022-03-01,43,28.74418604651163,0,36
6221455240741654807e1d2b,MUSKEGON,2022-03-01,3,25.333333333333332,0,2
6221455240741654807e1d2c,KIRKSVILLE,2022-02-27,7,27.428571428571427,0,6
6221455240741654807e1d2d,CLOVIS,2022-02-25,12,25.916666666666668,0,8
6221455240741654807e1d2e,PLATTSBURGH,2022-02-28,10,26.8,0,8
6221455240741654807e1d2f,WINNIPEG,2022-02-26,23,31.304347826086957,0,19
6221455240741654807e1d30,WICHITA FALLS,2022-02-25,29,27.103448275862068,1,26
6221455240741654807e1d31,LOWELL,2022-03-01,17,25.41176470588235,0,12
6221455240741654807e1d32,WORCESTER,2022-02-27,14,26.071428571428573,0,10
6221455240741654807e1d33,SALINA,2022-03-02,2,27.0,0,2
6221455240741654807e1d34,GREENVILLE,2022-02-25,181,26.76795580110497,0,134
6221455240741654807e1d35,TORONTO,2022-02-26,380,27.389473684210525,1,226
6221455240741654807e1d36,LOGAN,2022-02-26,8,24.375,0,6
6221455240741654807e1d37,ERIE,2022-02-25,22,26.454545454545453,0,19
6221455240741654807e1d38,BRAINERD,2022-02-27,7,25.714285714285715,0,5
6221455240741654807e1d39,LAKE CHARLES,2022-03-01,73,26.71232876712329,0,54
6221455240741654807e1d3a,SOUTH JERSEY,2022-03-02,114,27.350877192982455,0,111
6221455240741654807e1d3b,ITHACA,2022-02-26,7,26.285714285714285,0,7
6221455240741654807e1d3c,STOCKTON,2022-03-02,126,26.3015873015873,0,115
6221455240741654807e1d3d,SAGINAW,2022-02-26,4,25.0,0,4
6221455240741654807e1d3e,GREEN BAY,2022-02-26,36,27.88888888888889,0,29
6221455240741654807e1d3f,LYNCHBURG,2022-02-27,16,25.1875,1,15
6221455240741654807e1d40,STATESBORO,2022-02-25,31,26.161290322580644,0,29
6221455240741654807e1d41,VALDOSTA,2022-02-26,43,26.674418604651162,0,35
6221455240741654807e1d42,KOKOMO,2022-02-28,16,24.9375,0,11
6221455240741654807e1d43,CONCORD,2022-03-01,534,27.880149812734082,31,239
6221455240741654807e1d44,DUBUQUE,2022-02-28,5,25.8,0,4
6221455240741654807e1d45,SANTA MARIA,2022-02-25,42,26.238095238095237,0,34
6221455240741654807e1d46,EVANSVILLE,2022-02-26,17,25.58823529411765,0,12
6221455240741654807e1d47,SAN FRANCISCO,2022-02-28,434,26.25115207373272,0,271
6221455240741654807e1d48,SOUTH CHARLESTON,2022-03-01,2,24.0,0,1
6221455240741654807e1d49,MOBILE,2022-03-01,170,28.294117647058822,0,156
6221455240741654807e1d4a,FORT MCMURRAY,2022-02-26,1,37.0,0,1
6221455240741654807e1d4b,SAINT JOSEPH,2022-02-27,15,27.533333333333335,0,12
6221455240741654807e1d4c,LARAMIE,2022-03-02,1,25.0,0,1
6221455240741654807e1d4d,SEATTLE,2022-02-27,328,25.838414634146343,1,198
6221455240741654807e1d4e,FORT DODGE,2022-02-28,2,25.5,0,2
6221455240741654807e1d4f,YONKERS,2022-02-26,195,26.03076923076923,0,117
6221455240741654807e1d50,KALISPELL,2022-03-01,2,26.0,0,2
6221455240741654807e1d51,WATERTOWN,2022-02-27,19,27.473684210526315,0,14
6221455240741654807e1d52,SAN DIEGO,2022-02-27,556,26.913669064748202,2,364
6221455240741654807e1d53,VIRGINIA CITY,2022-03-02,6,25.5,0,6
6221455240741654807e1d54,PHILADELPHIA,2022-02-27,719,26.773296244784422,0,457
6221455240741654807e1d55,NEW HAVEN,2022-02-27,11,25.454545454545453,0,8
6221455240741654807e1d56,MANKATO,2022-03-02,9,26.11111111111111,0,9
6221455240741654807e1d57,BATON ROUGE,2022-02-27,305,27.147540983606557,3,192
6221455240741654807e1d58,OGDEN,2022-03-02,12,25.25,0,11
6221455240741654807e1d59,PORTLAND,2022-02-28,296,27.96283783783784,1,195
6221455240741654807e1d5a,NIAGARA,2022-02-26,24,30.916666666666668,0,22
6221455240741654807e1d5b,PENSACOLA,2022-02-26,46,26.08695652173913,1,34
6221455240741654807e1d5c,PANAMA CITY,2022-02-28,35,27.62857142857143,0,30
6221455240741654807e1d5d,VISALIA,2022-03-01,46,25.804347826086957,0,34
6221455240741654807e1d5e,MEADVILLE,2022-03-01,15,26.666666666666668,0,14
6221455240741654807e1d5f,RACINE,2022-03-01,14,27.785714285714285,0,11
6221455240741654807e1d60,RENO,2022-02-28,118,28.10169491525424,0,71
6221455240741654807e1d61,STATESBORO,2022-03-02,26,26.96153846153846,0,25
6221455240741654807e1d62,WATERLOO,2022-02-27,6,26.166666666666668,0,5
6221455240741654807e1d63,VALDOSTA,2022-03-01,35,26.742857142857144,0,29
6221455240741654807e1d64,CONCORD,2022-02-28,493,27.766734279918865,26,266
6221455240741654807e1d65,MEDFORD,2022-02-26,9,25.0,0,6
6221455240741654807e1d66,HUNTINGTON,2022-03-01,4,24.0,0,2
6221455240741654807e1d67,VISALIA,2022-03-02,38,26.157894736842106,0,39
6221455240741654807e1d68,HAMILTON,2022-02-28,8,35.25,1,7
6221455240741654807e1d69,PEORIA,2022-02-28,15,27.466666666666665,0,12
6221455240741654807e1d6a,TULSA,2022-03-02,40,27.7,0,37
6221455240741654807e1d6b,PORT HURON,2022-02-25,8,27.875,0,4
6221455240741654807e1d6c,OTTAWA,2022-02-25,19,31.736842105263158,1,14
6221455240741654807e1d6d,SPACE COAST,2022-02-27,23,27.956521739130434,1,23
6221455240741654807e1d6e,DOTHAN,2022-02-27,7,28.0,0,5
6221455240741654807e1d6f,HOUMA,2022-03-01,35,27.228571428571428,0,25
6221455240741654807e1d70,SPOKANE,2022-02-27,26,28.53846153846154,0,21
6221455240741654807e1d71,LAS VEGAS,2022-02-25,1057,26.232734153263955,2,618
6221455240741654807e1d72,ALTADENA,2022-02-26,57,26.12280701754386,1,35
6221455240741654807e1d73,PUEBLO,2022-02-26,31,29.838709677419356,0,22
6221455240741654807e1d74,BALTIMORE,2022-03-01,686,26.43877551020408,1,406
6221455240741654807e1d75,LUBBOCK,2022-02-25,55,25.509090909090908,0,42
6221455240741654807e1d76,FREDERICK,2022-03-01,21,27.19047619047619,0,17
6221455240741654807e1d77,PEORIA,2022-03-01,12,29.666666666666668,0,10
6221455240741654807e1d78,SANTA MARIA,2022-02-27,33,26.393939393939394,0,28
6221455240741654807e1d79,NEW RIVER VALLEY,2022-02-27,8,26.375,1,8
6221455240741654807e1d7a,HOLLAND,2022-03-01,3,25.666666666666668,0,3
6221455240741654807e1d7b,MARQUETTE,2022-03-02,6,25.5,0,6
6221455240741654807e1d7c,ALTADENA,2022-02-28,47,26.25531914893617,0,33
6221455240741654807e1d7d,FORT LAUDERDALE,2022-02-27,663,27.782805429864254,0,446
6221455240741654807e1d7e,HARRISONBURG,2022-02-25,17,26.58823529411765,0,15
6221455240741654807e1d7f,CHICAGO,2022-02-26,1237,26.753435731608732,2,741
6221455240741654807e1d80,CHAMBERSBURG,2022-02-26,16,27.0625,0,15
6221455240741654807e1d81,PRESCOTT,2022-02-26,15,24.866666666666667,0,11
6221455240741654807e1d82,KILLEEN,2022-02-28,87,26.310344827586206,0,67
6221455240741654807e1d83,BOZEMAN,2022-03-02,4,24.5,0,4
6221455240741654807e1d84,VIRGINIA CITY,2022-02-26,15,26.8,0,11
6221455240741654807e1d85,LAS VEGAS,2022-03-01,1068,26.03370786516854,2,632
6221455240741654807e1d86,HUDSON VALLEY,2022-02-28,20,28.45,0,17
6221455240741654807e1d87,LONDON,2022-03-02,1,21.0,1,1
6221455240741654807e1d88,CHATTANOOGA,2022-03-01,63,27.07936507936508,0,44
6221455240741654807e1d89,RALEIGH,2022-02-26,275,27.458181818181817,0,176
6221455240741654807e1d8a,OKLAHOMA CITY,2022-02-28,118,26.76271186440678,0,81
6221455240741654807e1d8b,GREAT FALLS,2022-03-01,4,27.75,0,3
6221455240741654807e1d8c,ODESSA,2022-03-02,78,26.71794871794872,0,75
6221455240741654807e1d8d,SANDUSKY,2022-03-01,16,25.8125,0,14
6221455240741654807e1d8e,SEATTLE,2022-03-01,304,25.638157894736842,2,191
6221455240741654807e1d8f,EDMONTON,2022-02-25,91,30.747252747252748,0,73
6221455240741654807e1d90,INDIANAPOLIS,2022-03-01,360,27.880555555555556,2,236
6221455240741654807e1d91,ASPEN,2022-03-01,11,26.454545454545453,0,10
6221455240741654807e1d92,GREENVILLE,2022-02-27,179,26.731843575418996,0,137
6221455240741654807e1d93,HAMPTON,2022-02-25,36,25.72222222222222,0,31
6221455240741654807e1d94,LASALLE,2022-02-25,13,26.153846153846153,0,9
6221455240741654807e1d95,PUEBLO,2022-02-28,25,29.04,0,19
6221455240741654807e1d96,BEAUMONT,2022-03-02,48,26.1875,0,48
6221455240741654807e1d97,ASHEVILLE,2022-02-27,47,25.914893617021278,0,39
6221455240741654807e1d98,SCOTTSBLUFF,2022-02-28,1,24.0,0,1
6221455240741654807e1d99,DANVILLE,2022-03-02,17,25.705882352941178,0,17
6221455240741654807e1d9a,LAWRENCE,2022-02-25,1,26.0,0,1
6221455240741654807e1d9b,NORTH BAY,2022-02-28,1,25.0,0,1
6221455240741654807e1d9c,MODESTO,2022-02-25,154,26.01948051948052,1,107
6221455240741654807e1d9d,KNOXVILLE,2022-02-25,69,26.579710144927535,0,51
6221455240741654807e1d9e,DAVENPORT,2022-02-27,2,28.0,0,2
6221455240741654807e1d9f,SALEM,2022-03-01,17,28.58823529411765,0,13
6221455240741654807e1da0,LOWELL,2022-02-28,16,25.25,0,13
6221455240741654807e1da1,LAWTON,2022-03-01,7,25.857142857142858,0,6
6221455240741654807e1da2,FORT MYERS,2022-02-26,163,27.165644171779142,2,117
6221455240741654807e1da3,ANAHEIM,2022-02-25,425,26.76,0,257
6221455240741654807e1da4,BUFFALO,2022-02-28,227,27.22466960352423,0,150
6221455240741654807e1da5,NEW BEDFORD,2022-02-27,8,28.125,0,8
6221455240741654807e1da6,SIERRA VISTA,2022-02-25,10,25.3,0,7
6221455240741654807e1da7,SPRINGFIELD,2022-02-28,62,27.016129032258064,0,46
6221455240741654807e1da8,IMPERIAL,2022-03-02,13,26.153846153846153,0,13
6221455240741654807e1da9,CHARLESTON,2022-02-26,167,27.269461077844312,1,111
6221455240741654807e1daa,COLUMBUS,2022-03-02,225,27.164444444444445,0,211
6221455240741654807e1dab,MEMPHIS,2022-02-28,632,27.04746835443038,1,419
6221455240741654807e1dac,LINCOLN,2022-03-02,1,24.0,0,1
6221455240741654807e1dad,DETROIT,2022-03-01,560,27.4875,2,369
6221455240741654807e1dae,SIOUX CITY,2022-03-01,3,27.0,0,2
6221455240741654807e1daf,MASON CITY,2022-02-26,4,25.25,0,3
6221455240741654807e1db0,MUNCIE,2022-02-26,13,25.23076923076923,0,9
6221455240741654807e1db1,KITCHENER,2022-02-28,6,26.166666666666668,0,5
6221455240741654807e1db2,BOULDER,2022-03-01,20,26.4,0,15
6221455240741654807e1db3,MANHATTAN,2022-02-25,3,27.333333333333332,0,2
6221455240741654807e1db4,SPRINGFIELD,2022-02-25,46,27.717391304347824,0,36
6221455240741654807e1db5,WICHITA FALLS,2022-03-01,23,26.652173913043477,1,19
6221455240741654807e1db6,FREDERICKSBURG,2022-02-25,23,27.434782608695652,0,20
6221455240741654807e1db7,READING,2022-02-27,32,26.125,0,27
6221455240741654807e1db8,WICHITA FALLS,2022-03-02,13,26.0,1,13
6221455240741654807e1db9,PHOENIX,2022-02-25,799,29.075093867334168,0,512
6221455240741654807e1dba,PORT HURON,2022-02-27,4,26.5,0,3
6221455240741654807e1dbb,MINOT,2022-02-27,2,28.0,0,1
6221455240741654807e1dbc,LITTLE ROCK,2022-02-25,123,27.983739837398375,0,86
6221455240741654807e1dbd,KALISPELL,2022-02-26,2,25.5,0,2
6221455240741654807e1dbe,HARTFORD,2022-03-01,12,28.333333333333332,0,10
6221455240741654807e1dbf,MANHATTAN,2022-02-28,2,28.0,0,1
6221455240741654807e1dc0,TRAVERSE CITY,2022-03-02,4,25.75,0,4
6221455240741654807e1dc1,DOVER,2022-02-26,3,24.333333333333332,0,2
